date;entity;sector;MDSBIsc;MDSBNsc;SPIsc;SPNsc;FCHIsc;FCHNsc;EXPBNsc;NRABNsc;RUSBIsc;RUSBNsc;AKMBNSc
735416;НовыйПромышлБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Радиотехбанк НКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Ассоциация КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БИНБАНК Тверь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Норвик Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Совкомбанк;Банки;14;7;14;7;NaN;NaN;2;NaN;9;3;NaN
735416;МТИ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ГАЗТРАНСБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Новация АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Енисей АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Курскпромбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Липецккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Проинвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;МПСБ КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Банк Левобережный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;НОМОС-БАНК-Сибирь;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN
735416;Плюс Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;Дальневосточный банк;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ДОНКОМБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ОРБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Промсельхозбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Уральский МежрегионБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Первоуральскбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Уралтрансбанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735416;Тамбовкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Татсоцбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Автоградбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Заречье АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;БТА-Казань (ОАО), АКБ;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735416;Анкор Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Энергобанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Камский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Аверс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Запсибкомбанк;Банки;NaN;NaN;13;5;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Банк ЮГРА;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Ижкомбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;3
735416;НОМОС-РЕГИОБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;0;NaN;NaN;NaN
735416;Азиатско-ТихоокеанскБанк;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Солид Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735416;Банк Снежинский;Банки;NaN;NaN;NaN;NaN;15;NaN;2;NaN;NaN;NaN;NaN
735416;Евразийский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Невский Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;НИКО-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Русь ОИКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735416;Банк СБРР;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Чувашкредитпромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Таатта;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Экономбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Связь-Банк АКБ;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735416;Банк Первомайский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Венец;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Айви Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;СДМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;13;6;NaN;NaN;10;4;NaN
735416;Интеркоммерц КБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;ВУЗ-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;НоваховКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;ИнвестиционныйСоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Лесбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Петрокоммерц КБ;Банки;13;5;13;5;NaN;NaN;1;NaN;9;3;NaN
735416;Фора-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;СтарБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;2
735416;Акцепт КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Сургутнефтегазбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;Банк Кузнецкий;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;ГЛОБЭКСБАНК;Банки;NaN;NaN;11;2;11;3;NaN;NaN;NaN;NaN;NaN
735416;МИнБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;М БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;10;6;NaN
735416;Балтика АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;6;NaN;NaN;NaN
735416;БАНК РСБ 24;Банки;15;8;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;2
735416;Московский Кредитный Банк;Банки;13;4;13;4;12;4;NaN;NaN;8;2;NaN
735416;Бузулукбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;СКБ-Банк;Банки;13;5;NaN;NaN;14;NaN;1;NaN;9;3;NaN
735416;Собинбанк АБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;Альфа-Банк;Банки;10;NaN;10;1;9;1;NaN;0;6;0;NaN
735416;Еврофинанс Моснарбанк АКБ;Банки;12;3;NaN;NaN;13;6;NaN;NaN;NaN;NaN;NaN
735416;Банк МНХБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Агросоюз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Башкомснаббанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Банк Возрождение;Банки;12;3;12;3;NaN;NaN;NaN;NaN;9;3;NaN
735416;М2М Прайвет Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;БАНК РКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Новопокровский КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Челиндбанк АКБ;Банки;NaN;NaN;NaN;NaN;12;4;NaN;NaN;11;8;NaN
735416;ЧЕЛЯБИНВЕСТБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Холмсккомбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Советский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;МДМ Банк;Банки;12;3;12;3;NaN;NaN;NaN;NaN;9;3;NaN
735416;Банк Российский Кредит;Банки;16;11;NaN;NaN;NaN;NaN;2;5;NaN;NaN;NaN
735416;Россия АБ;Банки;NaN;NaN;12;3;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Kazkommerts Int;Банки;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;СИБНЕФТЕБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Санкт-Петербург;Банки;12;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN
735416;Банк АВБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Кольцо Урала КБ;Банки;NaN;NaN;15;8;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Темпбанк МАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Инвестбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;1
735416;Балтийский Банк;Банки;NaN;NaN;15;9;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Экспресс-Кредит АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;МБСПб;Банки;NaN;NaN;14;7;NaN;NaN;NaN;NaN;12;9;NaN
735416;ЦентроКредит АКБ;Банки;NaN;NaN;14;6;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;ЮниКредит Банк;Банки;NaN;NaN;8;NaN;8;0;NaN;NaN;NaN;NaN;NaN
735416;ГУТА-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;РосинтерБанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Урал ФД АКБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ИРС АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк ГПБ;Банки;9;0;9;0;9;1;0;NaN;6;0;NaN
735416;ХКФ Банк;Банки;12;3;NaN;NaN;11;NaN;NaN;NaN;NaN;NaN;NaN
735416;Кредит-Москва АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Волго-Камский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;ВОКБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;УБРиР;Банки;NaN;NaN;14;6;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;Региональный кредит КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;КЕДР КБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Восточный Экспресс КБ;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;8;2;NaN
735416;Банк Вологжанин;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Эллипс КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Саровбизнесбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;9;3;NaN
735416;НБД-Банк;Банки;13;5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Иваново КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Элита банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Камчатпрофитбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Хлынов КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Русфинанс Банк;Банки;10;1;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Русский земельный банк, АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Форштадт АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;ЛЕНОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ХМБ Открытие;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;8;2;NaN
735416;Еврокоммерц КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;КС-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Спурт АКБ;Банки;NaN;NaN;NaN;NaN;14;9;NaN;NaN;NaN;NaN;NaN
735416;Ак Барс АКБ;Банки;14;6;NaN;NaN;12;4;NaN;NaN;9;3;NaN
735416;Акибанк;Банки;15;8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;БыстроБанк;Банки;NaN;NaN;NaN;NaN;15;12;NaN;NaN;NaN;NaN;NaN
735416;РосДорБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;РИАБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;3
735416;АйМаниБанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Эл Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;БКС Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Русский Ипотечный Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;7;NaN;NaN;NaN
735416;АФ Банк, ОАО;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Интерактивный Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Ланта-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Альба-Альянс КБ;Банки;15;8;14;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Первый РеспубликанБанк;Банки;16;11;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Нэклис-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Пересвет АКБ;Банки;15;NaN;NaN;NaN;NaN;NaN;1;NaN;8;2;NaN
735416;Нефтепромбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Алеф-банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Финпромбанк АКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Образование АКИБ;Банки;NaN;NaN;15;9;NaN;NaN;NaN;5;NaN;NaN;2
735416;Банк Интеза;Банки;10;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Транснациональный банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Мастер-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;МТС-Банк;Банки;13;NaN;NaN;NaN;13;6;NaN;NaN;9;3;1
735416;РОСБАНК;Банки;9;0;NaN;NaN;7;0;NaN;NaN;5;0;NaN
735416;Русский Стандарт Банк;Банки;12;3;13;5;13;NaN;NaN;NaN;9;3;NaN
735416;Российский Капитал АКБ;Банки;NaN;10;NaN;NaN;13;6;NaN;3;NaN;NaN;NaN
735416;Банк Солидарность;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Банк ФК Открытие;Банки;12;3;NaN;NaN;11;3;NaN;0;8;2;NaN
735416;Банк ПроектФинансиров;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Абсолют Банк;Банки;13;5;NaN;NaN;14;7;NaN;NaN;NaN;NaN;NaN
735416;ТрансКредитБанк;Банки;9;0;8;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ОФК Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Клиентский;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Пробизнесбанк АКБ;Банки;14;7;NaN;NaN;15;12;NaN;NaN;9;3;NaN
735416;Связной Банк;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк СОЮЗ;Банки;NaN;NaN;14;6;NaN;NaN;NaN;NaN;12;9;NaN
735416;МеталлИнвестБанк;Банки;14;7;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;БНКВ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;11;8;NaN
735416;Межтрастбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;7;NaN;NaN;NaN
735416;Генбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Новикомбанк АКБ;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Инг Банк (Евразия);Банки;8;0;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Мосуралбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БИНБАНК;Банки;16;10;14;6;NaN;NaN;1;3;8;2;NaN
735416;Юникорбанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Гарант-Инвест КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;Экономикс-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;8;NaN;NaN;NaN
735416;Банк Западный;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;МеждФинКлуб АКБ;Банки;14;7;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Банк РасчетовИСбережений;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;12;9;NaN
735416;Трансстройбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;НЗБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Денизбанк Москва;Банки;NaN;NaN;NaN;NaN;9;1;NaN;NaN;NaN;NaN;NaN
735416;Мидзухо Банк(Москва);Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;ДельтаКредит КБ;Банки;9;0;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;МСП БАНК;Банки;8;0;7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;BSTDB Bank;Банки;NaN;NaN;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Креди Агриколь КИБ;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;КИТ Финанс ИБ;Банки;NaN;NaN;NaN;NaN;14;9;NaN;4;NaN;NaN;NaN
735416;ВТБ 24;Банки;7;0;NaN;NaN;8;0;NaN;NaN;5;0;NaN
735416;СИБСОЦБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Газбанк КБ;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;Солидарность КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Унифин КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Земский банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк КУБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Ермак НГАБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;МеждународКоммерБанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;РусЮгбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;КОР АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Промэнергобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Энерготрансбанк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Пойдём! КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;ИТ Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Росэнергобанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;4;NaN;NaN;NaN
735416;Меткомбанк;Банки;15;8;NaN;NaN;NaN;NaN;2;3;NaN;NaN;NaN
735416;Банк24.ру;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11;7;NaN
735416;МОСОБЛБАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;НЕВАСТРОЙИНВЕСТ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;16;14;NaN
735416;Транскапиталбанк АКБ;Банки;13;4;NaN;NaN;NaN;NaN;1;NaN;NaN;NaN;NaN
735416;Кранбанк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Северный Кредит;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Банк Агророс;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;АлтайБизнес-Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Зернобанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Центр-Инвест КБ;Банки;12;3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;ИнвестКапиталБанк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN
735416;Таврический АКБ;Банки;NaN;NaN;15;8;NaN;NaN;NaN;NaN;10;6;NaN
735416;Актив Банк АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;БАНК ГОРОД;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Ситибанк КБ;Банки;NaN;NaN;NaN;NaN;7;0;NaN;NaN;NaN;NaN;NaN
735416;Банк Инноваций и Развития;Банки;NaN;NaN;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;Русский Торговый Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Экономический Союз КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;13;10;NaN
735416;Банк Сбережений и Кредита;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7;NaN;NaN;NaN
735416;ПИР Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3
735416;Банк БКФ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Славия АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Международный Банк Развития (ЗАО), КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2
735416;Тинькофф Банк;Банки;14;7;NaN;NaN;13;5;NaN;NaN;NaN;NaN;NaN
735416;Держава АКБ;Банки;15;9;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;ОПМ-Банк КБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Банк Москвы АКБ;Банки;11;NaN;NaN;NaN;8;0;NaN;NaN;7;1;NaN
735416;Инвестторгбанк АКБ;Банки;14;7;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN
735416;ОТП Банк;Банки;11;2;NaN;NaN;11;3;NaN;NaN;NaN;NaN;NaN
735416;ТЭМБР-БАНК;Банки;NaN;NaN;NaN;NaN;NaN;NaN;2;NaN;NaN;NaN;NaN
735416;Диг-Банк;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;СВА АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
735416;Автоторгбанк;Банки;15;9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
735416;СТРАТЕГИЯ АКБ;Банки;NaN;NaN;NaN;NaN;NaN;NaN;3;NaN;NaN;NaN;NaN
